,alpha,l1_ratio,mae
405,0.011,0.25000000000000006,-0.22305033645368352
406,0.011,0.26000000000000006,-0.2226998463280567
407,0.011,0.2700000000000001,-0.2223605607775522
408,0.011,0.2800000000000001,-0.22204776087144615
409,0.011,0.2900000000000001,-0.22176502281656932
410,0.011,0.3000000000000001,-0.22151541066030062
411,0.011,0.3100000000000001,-0.22127756202591378
412,0.011,0.3200000000000001,-0.22104207745199256
413,0.011,0.3300000000000001,-0.22080533393722643
414,0.011,0.34000000000000014,-0.220566971386008
415,0.011,0.35000000000000014,-0.2203573366359392
416,0.011,0.36000000000000015,-0.2201768600572848
417,0.011,0.37000000000000016,-0.22002096942554017
418,0.011,0.38000000000000017,-0.21988481140897312
419,0.011,0.3900000000000002,-0.21975012762816173
420,0.011,0.4000000000000002,-0.21963294678206766
421,0.011,0.4100000000000002,-0.21953955600840852
422,0.011,0.4200000000000002,-0.21945745477585848
423,0.011,0.4300000000000002,-0.21936574952767493
424,0.011,0.4400000000000002,-0.21928581171437045
425,0.011,0.45000000000000023,-0.2192066832273714
426,0.011,0.46000000000000024,-0.21912580900395356
427,0.011,0.47000000000000025,-0.21904484725170445
428,0.011,0.48000000000000026,-0.21896136766115323
429,0.011,0.49000000000000027,-0.21886969852908195
430,0.011,0.5000000000000002,-0.2187723584096694
431,0.011,0.5100000000000002,-0.2187043299248938
432,0.011,0.5200000000000002,-0.21864474051718688
433,0.011,0.5300000000000002,-0.21858202974139504
434,0.011,0.5400000000000003,-0.21852239404780915
435,0.011,0.5500000000000003,-0.2184551282252959
436,0.011,0.5600000000000003,-0.21838730813778662
437,0.011,0.5700000000000003,-0.21833054677694735
438,0.011,0.5800000000000003,-0.21829276427357416
439,0.011,0.5900000000000003,-0.218263008276031
440,0.011,0.6000000000000003,-0.21824359679071476
441,0.011,0.6100000000000003,-0.21824342962314539
442,0.011,0.6200000000000003,-0.21825283426218164
443,0.011,0.6300000000000003,-0.21826012646400514
444,0.011,0.6400000000000003,-0.21827172572132442
445,0.011,0.6500000000000004,-0.2182809476040183
446,0.011,0.6600000000000004,-0.21828871261277433
447,0.011,0.6700000000000004,-0.2183017216925624
448,0.011,0.6800000000000004,-0.218306679589253
449,0.011,0.6900000000000004,-0.2183121588838941
450,0.011,0.7000000000000004,-0.21832751297883282
451,0.011,0.7100000000000004,-0.21835197310340965
452,0.011,0.7200000000000004,-0.21838571739351473
453,0.011,0.7300000000000004,-0.21843146758819854
454,0.011,0.7400000000000004,-0.21848970526017733
455,0.011,0.7500000000000004,-0.21855168371359132
456,0.011,0.7600000000000005,-0.21861897612214945
457,0.011,0.7700000000000005,-0.21868746410888554
458,0.011,0.7800000000000005,-0.21876351498003357
459,0.011,0.7900000000000005,-0.21883653010220103
460,0.011,0.8000000000000005,-0.21891109827769567
