,labels,lr_coef,abs(lr_coef)
30,P7:7,0.30267112555304154,0.30267112555304154
5322,P3:3185,0.3024854319493825,0.3024854319493825
1519,P6:123,-0.30245464497602165,0.30245464497602165
7868,P2:25327,-0.3021308882199549,0.3021308882199549
1010,P7 Mono:4106,0.3020757300093163,0.3020757300093163
1565,P6 earlyB:55,-0.30202119998746013,0.30202119998746013
15294,P1:11265,-0.3018393927146007,0.3018393927146007
1339,P7 Mono:1290,0.3018101884637518,0.3018101884637518
14429,P1:20901,0.30130697337087836,0.30130697337087836
7146,P2:3421,-0.30088872087823554,0.30088872087823554
3038,P4:5615,-0.30006102950299657,0.30006102950299657
3052,P4:5561,0.3000242590871998,0.3000242590871998
9571,P2:21154,0.29984528717373565,0.29984528717373565
1876,P5 gd:642,-0.29916852820641904,0.29916852820641904
3467,P4:3513,0.2991537617182988,0.2991537617182988
15627,MFI:556,0.2984527088844166,0.2984527088844166
8656,P2:23495,-0.2983591187473779,0.2983591187473779
7673,P2:25613,-0.2981808159633918,0.2981808159633918
3549,P4:3229,-0.2981492275286919,0.2981492275286919
2327,P5 gd:1667,-0.2977753838501554,0.2977753838501554
557,P7 Mono:6118,-0.29776668245135524,0.29776668245135524
5662,P3:1567,-0.2976573276248658,0.2976573276248658
79,P7:264,-0.2976500503716812,0.2976500503716812
13304,P1:24356,-0.29755618533754913,0.29755618533754913
3011,P4:5725,-0.2969462861349391,0.2969462861349391
1371,P6:74,0.2967612722116622,0.2967612722116622
7154,P2:3371,-0.29671058594247124,0.29671058594247124
6328,P2:8313,-0.2964771638504346,0.2964771638504346
3606,P3:970,0.2963997970326127,0.2963997970326127
12392,P1:344,-0.2963600192695916,0.2963600192695916
3484,P4:3474,0.2963315513353839,0.2963315513353839
2359,P5 gd:1549,-0.2962437304133184,0.2962437304133184
2638,P5 CD8:94,-0.295993594493913,0.295993594493913
13134,P1:24870,-0.29581715770080164,0.29581715770080164
14481,P1:20793,-0.29579403446810887,0.29579403446810887
9442,P2:21350,-0.29540042864551713,0.29540042864551713
5536,P3:2351,-0.29530986465616477,0.29530986465616477
3391,P4:3746,0.2952841908461467,0.2952841908461467
5503,P3:2506,-0.29514256305110576,0.29514256305110576
1814,P5 gd:739,0.2949329022689483,0.2949329022689483
2270,P5 gd:1828,-0.2948803402539585,0.2948803402539585
9207,P2:21983,0.2942033295839824,0.2942033295839824
13352,P1:24283,-0.29411349332837394,0.29411349332837394
1662,P5 gd:976,0.29372888865863345,0.29372888865863345
4871,P3:4417,0.29365808147177863,0.29365808147177863
3422,P4:3666,0.29350507026225225,0.29350507026225225
1890,P5 gd:619,-0.2931510047116865,0.2931510047116865
2382,P5 gd:1491,-0.29309506312765676,0.29309506312765676
7859,P2:25336,-0.2930917170515758,0.2930917170515758
15483,P1:1007,-0.2930204266106436,0.2930204266106436
10461,P2:11442,0.2929056849403181,0.2929056849403181
3522,P4:3331,-0.29194116592924,0.29194116592924
7025,P2:4141,-0.29142552737129285,0.29142552737129285
3455,P4:3560,-0.29096157234927855,0.29096157234927855
5340,P3:313,-0.2906420260250739,0.2906420260250739
7625,P2:25725,-0.29050259825338876,0.29050259825338876
7530,P2:25944,0.2904152830322486,0.2904152830322486
8986,P2:22709,0.2903988127442435,0.2903988127442435
15660,MFI:507,0.290338695915213,0.290338695915213
7682,P2:25576,-0.29006797112411464,0.29006797112411464
12222,P1:4168,-0.2898554453002388,0.2898554453002388
15474,P1:10098,0.28973843792095755,0.28973843792095755
14908,P1:13488,-0.2895391408805235,0.2895391408805235
3596,P3:997,0.28930627752993354,0.28930627752993354
940,P7 Mono:4284,0.2888334834119804,0.2888334834119804
10905,P1:9374,-0.2882316992338643,0.2882316992338643
3042,P4:5603,-0.2875319678325187,0.2875319678325187
54,P7:47,-0.28745078194595725,0.28745078194595725
6498,P2:7194,0.28743010275540803,0.28743010275540803
9473,P2:21300,0.28717716763734574,0.28717716763734574
4734,P3:487,0.2871410817288967,0.2871410817288967
6474,P2:7285,0.2868971586362562,0.2868971586362562
192,P7:132,-0.28648697411759977,0.28648697411759977
74,P7:28,0.2862807836225697,0.2862807836225697
1208,P7 Mono:2252,0.28595023995491053,0.28595023995491053
6763,P2:561,0.28577222463356655,0.28577222463356655
15973,MFI:101,-0.28577054915681627,0.28577054915681627
2241,P5 gd:1882,0.2857688497450527,0.2857688497450527
7491,P2:26001,0.28572567493430656,0.28572567493430656
948,P7 Mono:4262,-0.2856940532863365,0.2856940532863365
8711,P2:23372,-0.2855927365029899,0.2855927365029899
3106,P4:5372,-0.28549256346790763,0.28549256346790763
31,P7:69,-0.2854440647803032,0.2854440647803032
3517,P4:3336,-0.28511798154173906,0.28511798154173906
1430,P6:296,-0.2850402493173932,0.2850402493173932
15499,MFI:90,-0.28499627889133755,0.28499627889133755
1523,P6:115,-0.28484632583513836,0.28484632583513836
3601,P3:985,0.28445036661918544,0.28445036661918544
883,P7 Mono:4461,0.28433571887930653,0.28433571887930653
893,P7 Mono:4437,0.2842619583422386,0.2842619583422386
14684,P1:20193,-0.28424427061659685,0.28424427061659685
6653,P2:6468,0.28391506740174566,0.28391506740174566
2378,P5 gd:150,-0.28389684002550425,0.28389684002550425
3069,P4:5532,-0.2837901329512409,0.2837901329512409
3546,P4:3232,-0.283566508725977,0.283566508725977
7221,P2:2883,-0.2834770027507936,0.2834770027507936
10916,P1:9358,0.2833350110901982,0.2833350110901982
3944,P3:8059,-0.2833345308056401,0.2833345308056401
12155,P1:4505,0.2833051330874012,0.2833051330874012
1694,P5 gd:927,-0.28318109253126716,0.28318109253126716
7627,P2:25722,-0.2828436066510306,0.2828436066510306
2247,P5 gd:1873,0.2827290480842643,0.2827290480842643
14796,P1:1973,-0.2822913158265621,0.2822913158265621
15692,MFI:468,0.28217885429893036,0.28217885429893036
6612,P2:6634,0.28174414372277823,0.28174414372277823
3494,P4:3464,-0.2816192887080668,0.2816192887080668
2266,P5 gd:184,-0.2814028572452234,0.2814028572452234
14387,P1:21080,-0.2813536293150964,0.2813536293150964
269,P7 Mono:91,-0.2810406764475807,0.2810406764475807
7754,P2:25486,-0.2807870220839728,0.2807870220839728
3157,P4:4823,0.28073160661374363,0.28073160661374363
1811,P5 gd:742,0.28068540559731575,0.28068540559731575
10506,P2:11170,-0.2806586902205968,0.2806586902205968
2025,P5 gd:35,0.28060623885184044,0.28060623885184044
2665,P5 CD8:64,-0.2805827059376261,0.2805827059376261
12220,P1:4171,-0.28022040056541764,0.28022040056541764
5467,P3:2565,-0.2801375276731496,0.2801375276731496
3714,P3:863,-0.27993631579330935,0.27993631579330935
3807,P3:8432,0.2799244551958534,0.2799244551958534
15544,MFI:665,-0.2797079845591018,0.2797079845591018
9761,P2:20570,0.2794002325690214,0.2794002325690214
2003,P5 gd:40,-0.2793169441117591,0.2793169441117591
5387,P3:2941,-0.2788021139125258,0.2788021139125258
5459,P3:2625,-0.27836244537818194,0.27836244537818194
1005,P7 Mono:4118,0.27779331473213986,0.27779331473213986
2871,P4:6322,-0.2777443348920364,0.2777443348920364
1874,P5 gd:646,-0.2774891386877296,0.2774891386877296
91,P7:249,-0.2773004894722361,0.2773004894722361
14611,P1:20386,-0.27718106821782934,0.27718106821782934
7596,P2:25810,-0.2771109275764211,0.2771109275764211
8626,P2:23598,0.27685965497720016,0.27685965497720016
15564,MFI:646,0.2765838846930498,0.2765838846930498
1033,P7 Mono:3738,0.27648417958051064,0.27648417958051064
6057,P2:908,0.2760620908289216,0.2760620908289216
7655,P2:25643,-0.27595273423128086,0.27595273423128086
3530,P4:3308,-0.27583921117888194,0.27583921117888194
15254,P1:11535,-0.27534192223004134,0.27534192223004134
11764,P1:6139,-0.274944555798982,0.274944555798982
15225,P1:11676,-0.2747566281415398,0.2747566281415398
15558,MFI:652,-0.2745286538870649,0.2745286538870649
13342,P1:24293,0.2742907764425392,0.2742907764425392
1086,P7 Mono:3501,-0.2742646268220338,0.2742646268220338
14334,P1:21264,-0.2736853471092988,0.2736853471092988
13302,P1:24358,-0.27356132579122144,0.27356132579122144
3962,P3:8028,0.27354355192436874,0.27354355192436874
14330,P1:21291,-0.2734110017966164,0.2734110017966164
3506,P4:3395,0.2729386130595031,0.2729386130595031
14899,P1:13584,-0.27283258782540765,0.27283258782540765
912,P7 Mono:4367,0.2727034397837506,0.2727034397837506
1162,P7 Mono:2799,-0.2727001885843693,0.2727001885843693
63,P7:39,0.2725657542079529,0.2725657542079529
13598,P1:23539,0.2725195092476815,0.2725195092476815
1247,P7 Mono:2102,-0.2725031290175953,0.2725031290175953
2581,P5 NKT:99,0.2724535759244919,0.2724535759244919
116,P7:221,0.2723537886585262,0.2723537886585262
12008,P1:519,0.27216588472287734,0.27216588472287734
15141,P1:12275,-0.2717669168174599,0.2717669168174599
14555,P1:20570,-0.2717304369107025,0.2717304369107025
2425,P5 gd:1424,-0.27169825339351916,0.27169825339351916
13767,P1:22835,-0.27168525895575196,0.27168525895575196
104,P7:235,0.27166435327785526,0.27166435327785526
14258,P1:21493,-0.2715309274193962,0.2715309274193962
12636,P1:26128,-0.2711624800569842,0.2711624800569842
5700,P3:1026,-0.2708935542172994,0.2708935542172994
13036,P1:25199,0.2706733530887093,0.2706733530887093
13520,P1:2381,0.2706030378096895,0.2706030378096895
3547,P4:3231,0.27056414078542695,0.27056414078542695
3063,P4:5538,0.27038535380133605,0.27038535380133605
1512,P6:140,0.270325491992475,0.270325491992475
1443,P6:27,-0.2702849463856882,0.2702849463856882
11774,P1:6102,-0.26987787017999926,0.26987787017999926
1262,P7 Mono:2059,0.2695732111864685,0.2695732111864685
6025,P2:9167,-0.26923372548963553,0.26923372548963553
5333,P3:3153,-0.26902158005158117,0.26902158005158117
6418,P2:771,0.2689009326806636,0.2689009326806636
549,P7 Mono:6132,0.2688086559669067,0.2688086559669067
193,P7:131,-0.26868536194694365,0.26868536194694365
3605,P3:979,0.2682566745894369,0.2682566745894369
14871,P1:1443,0.26822731190684634,0.26822731190684634
4851,P3:448,-0.26817992441493804,0.26817992441493804
15778,MFI:311,-0.2679952555196057,0.2679952555196057
9828,P2:20475,-0.2678870257536509,0.2678870257536509
6377,P2:8067,-0.267514890962414,0.267514890962414
13916,P1:22390,-0.2674015593000342,0.2674015593000342
10907,P1:9372,-0.2673888888533486,0.2673888888533486
13305,P1:24355,-0.26724598057754506,0.26724598057754506
14440,P1:20890,-0.26722433880573976,0.26722433880573976
1375,P6:66,0.2669354196743195,0.2669354196743195
3841,P3:836,-0.2669013172303584,0.2669013172303584
4925,P3:4319,0.26683271597100694,0.26683271597100694
8667,P2:23444,-0.26682220562349324,0.26682220562349324
15493,MFI:96,-0.2667302697117975,0.2667302697117975
15598,MFI:585,-0.2665401853081649,0.2665401853081649
3124,P4:5281,0.2664418775235654,0.2664418775235654
6487,P2:7233,0.26616590920795524,0.26616590920795524
13903,P1:22437,-0.2658952158826724,0.2658952158826724
13796,P1:22748,-0.2657795349917175,0.2657795349917175
12702,P1:26006,0.26560346175710825,0.26560346175710825
3385,P4:3756,0.2655032791357495,0.2655032791357495
1525,P6:109,0.2653354981689745,0.2653354981689745
3047,P4:5570,0.2653353793005186,0.2653353793005186
6090,P2:90,-0.2652220204497262,0.2652220204497262
1357,P6:91,-0.2651882228605484,0.2651882228605484
2070,P5 gd:225,-0.26516654858487126,0.26516654858487126
836,P7 Mono:482,0.2651010998648272,0.2651010998648272
15635,MFI:543,0.26501282023506434,0.26501282023506434
2497,P5 gd:128,0.26492422225107953,0.26492422225107953
7543,P2:25917,0.26448815955233473,0.26448815955233473
156,P7:173,-0.26444443766788783,0.26444443766788783
13358,P1:24266,0.2641689617338007,0.2641689617338007
5589,P3:2092,-0.26408594070758884,0.26408594070758884
3504,P4:3401,0.26378580863648726,0.26378580863648726
6834,P2:5128,0.2637238841647289,0.2637238841647289
9459,P2:21315,0.26363294327024767,0.26363294327024767
6638,P2:6540,0.26355531439330737,0.26355531439330737
13924,P1:22368,-0.26351500002526496,0.26351500002526496
9826,P2:20478,0.26351352608651174,0.26351352608651174
1539,P6 earlyB:89,-0.2633169143256424,0.2633169143256424
1327,P7 Mono:1405,-0.2631288675505591,0.2631288675505591
14482,P1:20792,-0.262933460003988,0.262933460003988
941,P7 Mono:4281,0.26284035232864594,0.26284035232864594
7510,P2:25974,0.2627465234994271,0.2627465234994271
14332,P1:21282,-0.26232867151088884,0.26232867151088884
14939,P1:13384,-0.26230447021168557,0.26230447021168557
6347,P2:827,-0.26208240281968154,0.26208240281968154
14901,P1:13576,-0.2617445091908016,0.2617445091908016
7633,P2:25716,-0.26155116752557916,0.26155116752557916
2001,P5 gd:401,-0.2615389880316536,0.2615389880316536
7679,P2:25579,-0.26116143619911014,0.26116143619911014
3688,P3:867,-0.2609690131994471,0.2609690131994471
3112,P4:5324,0.260888469660533,0.260888469660533
6289,P2:8437,-0.2599548418035986,0.2599548418035986
13624,P1:23471,-0.2596737339322547,0.2596737339322547
2766,P4:88,-0.2595023960959396,0.2595023960959396
5641,P3:1816,-0.2593994120885887,0.2593994120885887
15802,MFI:281,0.25936933468656087,0.25936933468656087
1083,P7 Mono:3510,-0.25927345453868367,0.25927345453868367
1891,P5 gd:616,-0.2592419647422876,0.2592419647422876
7612,P2:25767,0.25914725008161177,0.25914725008161177
7490,P2:26002,0.25895521692363693,0.25895521692363693
8513,P2:23883,0.2585212205038862,0.2585212205038862
11761,P1:6142,-0.2583783034676361,0.2583783034676361
15696,MFI:464,0.25800422550512886,0.25800422550512886
1359,P6:9,0.25786251298852597,0.25786251298852597
2423,P5 gd:1427,-0.2577656140773255,0.2577656140773255
13651,P1:23405,-0.25730495247770685,0.25730495247770685
2776,P4:71,-0.25725335491285,0.25725335491285
493,P7 Mono:6296,0.2572421374567507,0.2572421374567507
14932,P1:13395,-0.25709936586778837,0.25709936586778837
1,P7:98,0.2570611434537944,0.2570611434537944
2611,P5 NKT:51,-0.25690894744616394,0.25690894744616394
5469,P3:2563,-0.2568426894225266,0.2568426894225266
7160,P2:329,0.2564344235432809,0.2564344235432809
1919,P5 gd:558,-0.25609731414476294,0.25609731414476294
7688,P2:25567,-0.255955903037492,0.255955903037492
6617,P2:6621,0.25595461906140915,0.25595461906140915
5508,P3:2494,-0.2559030229145702,0.2559030229145702
11769,P1:6122,-0.25589707918595583,0.25589707918595583
522,P7 Mono:6215,0.2557795802335255,0.2557795802335255
2882,P4:6308,0.25564833625416633,0.25564833625416633
3483,P4:3475,-0.2556201610139226,0.2556201610139226
7255,P2:2766,-0.25537766251826927,0.25537766251826927
15924,MFI:159,0.25523622422690995,0.25523622422690995
2021,P5 gd:364,0.25523540691796215,0.25523540691796215
6433,P2:75,-0.25520625921591533,0.25520625921591533
6029,P2:9150,-0.25517537633982273,0.25517537633982273
11928,P1:5455,0.2550269314177932,0.2550269314177932
9034,P2:22634,-0.25480273513314017,0.25480273513314017
7021,P2:416,0.2547357509998029,0.2547357509998029
15647,MFI:525,0.2545204312472933,0.2545204312472933
10933,P1:9299,-0.2543201806311976,0.2543201806311976
15176,P1:12011,0.25401367201508096,0.25401367201508096
13740,P1:22942,-0.25385738113584483,0.25385738113584483
1592,P6 earlyB:238,-0.25349507690573797,0.25349507690573797
3156,P4:4825,-0.2533632511621695,0.2533632511621695
1117,P7 Mono:3377,0.2532706232325623,0.2532706232325623
3221,P4:4405,-0.2532561620083947,0.2532561620083947
8857,P2:23091,0.25321174045247075,0.25321174045247075
3089,P4:5451,0.25300415211233473,0.25300415211233473
4050,P3:7785,0.2529958803703813,0.2529958803703813
15796,MFI:287,-0.2528302955775838,0.2528302955775838
8432,P2:24042,0.2528115079339913,0.2528115079339913
6131,P2:8824,0.2527481216930868,0.2527481216930868
15492,MFI:97,-0.25267433375544673,0.25267433375544673
7607,P2:25783,0.25224795989147647,0.25224795989147647
2727,P5 CD8:19,-0.2518166586185754,0.2518166586185754
14249,P1:21507,-0.2511725014422976,0.2511725014422976
15044,P1:12837,-0.25112983915189085,0.25112983915189085
1655,P5 gd:989,-0.25083368349666635,0.25083368349666635
1423,P6:305,-0.2505122965745406,0.2505122965745406
15246,P1:11556,-0.2503237492856404,0.2503237492856404
1198,P7 Mono:2285,0.2501427839309639,0.2501427839309639
6821,P2:5200,0.24997390960759835,0.24997390960759835
1105,P7 Mono:3414,-0.2498931651037606,0.2498931651037606
2365,P5 gd:1518,-0.24977634738201157,0.24977634738201157
6023,P2:917,0.24973241538717336,0.24973241538717336
6677,P2:6381,0.24965657151880302,0.24965657151880302
9581,P2:21136,0.24964485599039626,0.24964485599039626
6372,P2:8102,-0.24941491439774144,0.24941491439774144
2040,P5 gd:31,-0.24938089951528708,0.24938089951528708
1763,P5 gd:815,0.24922661591708675,0.24922661591708675
15870,MFI:215,-0.24919741926274291,0.24919741926274291
15958,MFI:123,-0.2489286137384901,0.2489286137384901
15636,MFI:541,0.24888853495679594,0.24888853495679594
157,P7:172,0.24845344432006766,0.24845344432006766
72,P7:3,-0.2483714634344744,0.2483714634344744
6334,P2:8300,-0.2483165334318008,0.2483165334318008
1097,P7 Mono:3440,-0.2480577252940888,0.2480577252940888
1987,P5 gd:430,0.24794103143138935,0.24794103143138935
3854,P3:833,-0.24792135915243685,0.24792135915243685
3646,P3:881,-0.24766757099861325,0.24766757099861325
8512,P2:23884,0.24748067274950736,0.24748067274950736
5533,P3:2355,0.24744732592147506,0.24744732592147506
13611,P1:23499,-0.24742484037181725,0.24742484037181725
7671,P2:25618,-0.24735639637663737,0.24735639637663737
2015,P5 gd:373,0.24729984553897663,0.24729984553897663
1464,P6:23,-0.24717973463468615,0.24717973463468615
11270,P1:8188,-0.2471734904981957,0.2471734904981957
6462,P2:7306,0.24717113993702267,0.24717113993702267
631,P7 Mono:5729,0.24708047772549663,0.24708047772549663
3078,P4:5523,-0.24708032742406855,0.24708032742406855
7512,P2:25972,0.24673171856663711,0.24673171856663711
811,P7 Mono:4938,-0.24660224712456597,0.24660224712456597
10868,P1:9450,-0.2465463012400389,0.2465463012400389
5329,P3:3161,-0.24633337444341685,0.24633337444341685
15773,MFI:322,0.24608575331525442,0.24608575331525442
2339,P5 gd:1622,-0.24597597656739736,0.24597597656739736
4394,P3:643,-0.24593572364228394,0.24593572364228394
9847,P2:20431,0.2458372588441256,0.2458372588441256
2875,P4:6317,0.24555923889681286,0.24555923889681286
254,P7 Mono:939,0.24495205730826694,0.24495205730826694
7271,P2:2680,-0.24490751266161895,0.24490751266161895
9829,P2:20474,-0.24486903473425858,0.24486903473425858
45,P7:55,-0.24479888304374045,0.24479888304374045
7231,P2:2856,-0.24456663241796825,0.24456663241796825
5942,P2:9343,-0.24445734068315914,0.24445734068315914
7336,P2:2620,-0.24433148554692666,0.24433148554692666
7488,P2:26004,-0.24417936716246902,0.24417936716246902
6583,P2:6824,0.24417492152191722,0.24417492152191722
15801,MFI:282,0.24405716724560556,0.24405716724560556
6662,P2:6433,0.2436818274850929,0.2436818274850929
11135,P1:8662,0.24368123949459286,0.24368123949459286
12719,P1:25978,0.2435856750956487,0.2435856750956487
1846,P5 gd:689,0.24351540090134227,0.24351540090134227
427,P7 Mono:6442,0.2434113724144437,0.2434113724144437
5624,P3:1876,-0.243400338220556,0.243400338220556
7582,P2:25837,-0.2433027390102123,0.2433027390102123
10098,P2:13342,-0.24316541912760953,0.24316541912760953
1737,P5 gd:852,-0.24282134612546444,0.24282134612546444
